"","year","track_popularity","track_name","track_artist","playlist_genre","key","acousticness","duration_ms"
"4581",2014,50,"Guilty Pleasure","Bryce Vine","pop",6,0.0032,204435
"4582",2014,48,"Take Me Home","Bryce Vine","pop",5,0.0516,230580
"4583",2016,52,"The Fall","Bryce Vine","pop",1,0.0684,141420
"4584",2016,0,"Los Angeles","Bryce Vine","pop",9,0.0682,193301
"4585",2014,51,"All Night Longer REMIX","Sammy Adams","pop",1,0.00362,237827
"4586",2015,4,"Hold On - Radio Edit","Moguai","pop",5,0.21,178560
"4587",2016,58,"By Your Side","Jonas Blue","pop",6,0.0773,201254
"4588",2016,47,"Ain't No Saint","Peg Parnevik","pop",4,0.016,187360
"4589",2016,38,"We Are (Ziggy & Carola)","Peg Parnevik","pop",1,0.256,188867
"4590",2008,75,"Use Somebody","Kings of Leon","pop",0,0.00552,230760
"4591",2015,64,"Wild Things","Alessia Cara","pop",1,0.02,188493
"4592",2014,43,"The Nights - Avicii By Avicii","Avicii","pop",6,0.0872,264133
"4593",2014,60,"Kanye","The Chainsmokers","pop",10,0.002,229947
"4594",2013,53,"While I'm Alive","STRFKR","pop",9,0.0538,230053
"4595",2009,0,"Coastin'feat. K. Flay - Dirty","Zion I","pop",8,0.0299,266413
"4596",2011,59,"Good Feeling","Flo Rida","pop",1,0.0588,248133
"4597",2016,40,"Cash Machine","DRAM","pop",9,0.522,181154
"4598",2013,19,"Atmosphere","Kaskade","pop",3,0.0227,231453
"4599",2015,1,"R.I.P. 2 My Youth","The Neighbourhood","pop",7,0.00231,205133
"4600",2013,50,"L.A. Story (feat. Mike Posner)","Sammy Adams","pop",1,0.0784,208000
"4601",2011,77,"Paradise","Coldplay","pop",5,0.0522,278719
"4602",2014,78,"Riptide","Vance Joy","pop",1,0.431,204280
"4603",2014,65,"Habits (Stay High) - Hippie Sabotage Remix","Tove Lo","pop",4,0.00108,258933
"4604",2015,58,"Borderline - Vanic Remix","Tove Styrke","pop",8,0.00685,256500
"4605",2016,47,"Samurai","Vanic","pop",1,0.00457,201600
"4606",2016,59,"Hypnotic - Vanic Remix","Zella Day","pop",6,0.00361,282000
"4607",2016,3,"Never Be Like You (feat. Kai)","Flume","pop",0,0.439,233337
"4608",2016,49,"False Alarm","Matoma","pop",5,0.00681,224272
"4609",2010,69,"Erase Me - Main","Kid Cudi","pop",9,0.063,192253
"4610",2016,73,"All Time Low","Jon Bellion","pop",0,0.0584,217603
"4611",2016,54,"That's All I Need","Dirty Heads","pop",11,0.0175,213147
"4612",2016,58,"in my miNd","Maty Noyes","pop",0,0.469,212267
"4613",2016,1,"Gravity","Timeflies","pop",10,0.0217,214787
"4614",2016,34,"Naked","Elin Bergman","pop",9,0.0538,204510
"4615",2014,47,"3 Foot Tall","Classified","pop",11,0.25,220947
"4616",2016,17,"How Far I'll Go - From ""Moana""","Alessia Cara","pop",9,0.157,175517
"4617",2013,18,"Chills","Down With Webster","pop",2,0.0761,208026
"4618",2016,76,"I Don’t Wanna Live Forever (Fifty Shades Darker)","ZAYN","pop",0,0.0631,245200
"4619",2016,0,"Something Wrong","Timeflies","pop",7,0.0441,234988
"4620",2016,70,"Sit Still, Look Pretty","Daya","pop",2,0.141,202221
"4621",2020,69,"Happy","Oh Wonder","pop",6,0.454,172907
"4622",2020,57,"Wasting Time","The Mowgli's","pop",8,0.0147,223913
"4623",2019,73,"Lucky","Chelsea Cutler","pop",2,0.332,148987
"4624",2018,74,"broken","lovelytheband","pop",7,0.00175,204878
"4625",2018,67,"Good Nights (feat. Mascolo)","Whethan","pop",6,0.443,165618
"4626",2017,50,"Beige","Yoke Lore","pop",10,0.393,204213
"4627",2017,65,"I'll Be Good","Jaymes Young","pop",7,0.698,247347
"4628",2018,63,"Cool Again","Shoffy","pop",11,0.443,191935
"4629",2018,73,"Older","Sasha Sloan","pop",11,0.743,191002
"4630",2016,62,"Daft Pretty Boys","Bad Suns","pop",8,0.0623,187013
"4631",2014,61,"My Type","Saint Motel","pop",10,0.0641,206394
"4632",2018,55,"Ride Or Die (feat. Foster The People)","The Knocks","pop",0,0.0609,242035
"4633",2012,76,"Call Me Maybe","Carly Rae Jepsen","pop",7,0.0114,193400
"4634",2018,67,"Your Side Of The Bed","Loote","pop",8,0.0649,197147
"4635",2019,70,"Anti-Everything","Lost Kings","pop",0,0.28,183853
"4636",2018,75,"Panic Room","Au/Ra","pop",8,0.152,237773
"4637",2014,76,"Best Day Of My Life","American Authors","pop",2,0.0591,194240
"4638",2019,76,"Chicken Noodle Soup (feat. Becky G)","j-hope","pop",2,0.00502,235497
"4639",2019,64,"Highway","Cheat Codes","pop",1,0.0609,221320
"4640",2017,77,"Bad At Love","Halsey","pop",0,0.0604,181279
"4641",2016,68,"One Dance","Drake","pop",1,0.00776,173987
"4642",2019,67,"Takeaway (feat. Lennon Stella)","The Chainsmokers","pop",3,0.12,209893
"4643",2018,5,"Say My Name","David Guetta","pop",10,0.137,198947
"4644",2019,87,"Con Calma","Daddy Yankee","pop",8,0.11,193227
"4645",2019,62,"Harder","Jax Jones","pop",5,0.0909,159753
"4646",2017,25,"More Than You Know","Axwell /\ Ingrosso","pop",5,0.0323,203000
"4647",2018,70,"Only You (with Little Mix)","Cheat Codes","pop",4,0.0829,189401
"4648",2018,80,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez","pop",6,0.0945,207905
"4649",2019,39,"Call You Mine","The Chainsmokers","pop",7,0.225,217653
"4650",2019,85,"Never Really Over","Katy Perry","pop",8,0.194,223523
"4651",2018,68,"Enemies","Lauv","pop",3,0.175,194755
"4652",2018,79,"Lost In Japan","Shawn Mendes","pop",10,0.255,201200
"4653",2019,93,"Señorita","Shawn Mendes","pop",9,0.037,190960
"4654",2019,36,"I Don't Belong In This Club","Why Don't We","pop",11,0.0202,222621
"4655",2019,40,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X","pop",6,0.0533,157067
"4656",2019,90,"I Don't Care (with Justin Bieber)","Ed Sheeran","pop",6,0.0912,219947
"4657",2019,33,"Paradise","Bazzi","pop",11,0.0828,169038
"4658",2019,83,"So Am I","Ava Max","pop",6,0.0737,183027
"4659",2018,56,"Golden Years - M-Phazes Remix","Ruel","pop",10,0.187,234293
"4660",2019,84,"If I Can't Have You","Shawn Mendes","pop",2,0.524,190800
"4661",2019,29,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift","pop",0,0.0291,193040
"4662",2019,85,"Boy With Luv (feat. Halsey)","BTS","pop",11,0.0923,229773
"4663",2017,9,"A Different Way (with Lauv)","DJ Snake","pop",8,0.534,198286
"4664",2018,77,"No Brainer","DJ Khaled","pop",0,0.0733,260000
"4665",2018,70,"Woman Like Me (feat. Nicki Minaj)","Little Mix","pop",5,0.173,228207
"4666",2017,59,"Mama","Jonas Blue","pop",11,0.091,181615
"4667",2017,83,"New Rules","Dua Lipa","pop",9,0.00261,209320
"4668",2019,30,"7 rings","Ariana Grande","pop",1,0.578,178640
"4669",2019,76,"No Sleep (feat. Bonn)","Martin Garrix","pop",11,0.129,207095
"4670",2018,88,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone","pop",2,0.556,158040
"4671",2019,23,"Who Do You Love","The Chainsmokers","pop",3,0.00791,226747
"4672",2017,82,"There's Nothing Holdin' Me Back","Shawn Mendes","pop",11,0.38,199440
"4673",2018,17,"Capital Letters","Hailee Steinfeld","pop",0,0.0342,219387
"4674",2017,45,"Anywhere","Rita Ora","pop",11,0.0364,215064
"4675",2018,72,"Like I Do","David Guetta","pop",0,0.00664,202500
"4676",2018,83,"FRIENDS","Marshmello","pop",9,0.205,202621
"4677",2018,12,"Dance To This (feat. Ariana Grande)","Troye Sivan","pop",11,0.00632,231847
"4678",2018,75,"Polaroid","Jonas Blue","pop",7,0.293,193377
"4679",2017,68,"Came Here for Love","Sigala","pop",6,0.0313,202999
"4680",2018,74,"How Long","Charlie Puth","pop",1,0.211,200853
"4681",2012,60,"Part Of Me","Katy Perry","pop",5,0.000354,216160
"4682",2012,74,"Last Friday Night (T.G.I.F.)","Katy Perry","pop",3,0.00125,230747
"4683",2014,77,"Time of Our Lives","Pitbull","pop",1,0.0921,229360
"4684",2018,80,"I'm a Mess","Bebe Rexha","pop",11,0.00281,195519
"4685",2018,69,"The Way I Am","Charlie Puth","pop",10,0.314,186080
"4686",2018,79,"Jackie Chan","Tiësto","pop",3,0.374,215760
"4687",2018,76,"Rise","Jonas Blue","pop",1,0.323,194408
"4688",2018,80,"Solo (feat. Demi Lovato)","Clean Bandit","pop",11,0.0441,222653
"4689",2018,85,"One Kiss (with Dua Lipa)","Calvin Harris","pop",9,0.037,214847
"4690",2017,74,"There for You","Martin Garrix","pop",6,0.124,221904
"4691",2015,60,"Lean On (feat. MØ & DJ Snake)","Major Lazer","pop",7,0.00346,176561
"4692",2017,69,"Ain't My Fault","Zara Larsson","pop",6,0.00778,224031
"4693",2017,77,"Pretty Girl - Cheat Codes X CADE Remix","Maggie Lindemann","pop",7,0.15,193613
"4694",2019,77,"Unbelievable","Why Don't We","pop",7,0.105,189385
"4695",2017,64,"Ciao Adios","Anne-Marie","pop",4,0.127,200105
"4696",2014,78,"Bang Bang","Jessie J","pop",0,0.26,199387
"4697",2015,67,"I Want You To Know","Zedd","pop",9,0.00537,240000
"4698",2019,84,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”","Lauv","pop",9,0.482,198973
"4699",2019,79,"No One Compares To You","Jack & Jack","pop",1,0.127,182920
"4700",2019,43,"Dance Monkey","Tones and I","pop",6,0.693,209755
"4701",2019,87,"Higher Love","Kygo","pop",8,0.0154,228267
"4702",2019,91,"Lalala","Y2K","pop",2,0.181,160627
"4703",2019,86,"Look At Her Now","Selena Gomez","pop",10,0.114,162596
"4704",2019,89,"Good as Hell (feat. Ariana Grande) - Remix","Lizzo","pop",5,0.298,159011
"4705",2016,51,"Truth Hurts","Lizzo","pop",4,0.11,173325
"4706",2019,97,"Don't Start Now","Dua Lipa","pop",11,0.0125,183290
"4707",2019,51,"Goodbyes (Feat. Young Thug)","Post Malone","pop",5,0.447,174960
"4708",2018,83,"Bad Liar","Imagine Dragons","pop",3,0.0722,260773
"4709",2018,71,"Lost Control","Alan Walker","pop",4,0.0345,222320
"4710",2019,82,"Into the Unknown - Panic! At The Disco Version","Panic! At The Disco","pop",1,0.0244,189132
"4711",2019,94,"My Oh My (feat. DaBaby)","Camila Cabello","pop",8,0.018,170746
"4712",2016,76,"sex","EDEN","pop",9,0.162,218808
"4713",2018,69,"Birthday Suit","Cosmo Sheldrake","pop",8,0.837,80407
"4714",2019,98,"Blinding Lights","The Weeknd","pop",1,0.00147,201573
"4715",2019,91,"Ayy Macarena","Tyga","pop",2,0.133,131607
"4716",2019,88,"Adore You","Harry Styles","pop",8,0.0237,207133
"4717",2020,88,"Rare","Selena Gomez","pop",5,0.208,220590
"4718",2020,67,"Two 10s","Quinn XCII","pop",0,0.696,216284
"4719",2020,51,"Cellophane","Ella Vos","pop",1,0.0901,165000
"4720",2020,66,"Older","Shallou","pop",2,0.285,218587
"4721",2020,62,"Stay Forever (feat. STRFKR)","Whethan","pop",5,3.34e-05,153430
"4722",2020,53,"So High","JAYLIEN","pop",5,0.0336,229565
"4723",2020,63,"isohel","EDEN","pop",4,0.786,270677
"4724",2020,58,"Good Thing (feat. Kehlani) - Grant Remix","Zedd","pop",9,0.061,218545
"4725",2020,61,"Deleter","Grouplove","pop",8,3.81e-06,234387
"4726",2020,55,"the movies","Nightly","pop",11,0.0773,178909
"4727",2020,56,"Half Your Age","Joywave","pop",9,0.0112,209227
"4728",2019,57,"This Is Our Time","WILD","pop",8,0.0243,202478
"4729",2020,62,"hungover & i miss u","gnash","pop",6,0.37,166667
"4730",2020,72,"The Story","Conan Gray","pop",0,0.817,245267
"4731",2020,50,"she","Hayley Kiyoko","pop",8,0.00158,191176
"4732",2020,62,"How You've Been - Acoustic","R3HAB","pop",9,0.715,142051
"4733",2020,66,"Slow","SHY Martin","pop",2,0.815,163547
"4734",2020,54,"If You Don't","Jonah Baker","pop",9,0.852,179972
"4735",2020,67,"Wherever You Are","Kodaline","pop",4,0.142,185005
"4736",2020,51,"No Sleep","No Love For The Middle Child","pop",10,0.451,207179
"4737",2020,56,"Diamonds","Echosmith","pop",6,0.0059,202687
"4738",2019,59,"Push My Luck - Famba Remix","The Chainsmokers","pop",11,0.000873,178067
"4739",2020,56,"You Love Me","flora cash","pop",9,0.363,221640
"4740",2020,48,"supernova","prettyboyshav","pop",1,0.022,192683
"4741",2020,45,"Long Shot - Mount Pleasant Remix","Transviolet","pop",8,0.485,223590
"4742",2020,57,"MIDDLE OF THE NIGHT","Elley Duhé","pop",4,0.0228,184448
"4743",2020,57,"Faith (with Dolly Parton) [feat. Mr. Probz] - Acoustic","Galantis","pop",7,0.339,173218
"4744",2020,57,"Control","Winona Oak","pop",4,0.297,182852
"4745",2019,54,"Sunrise","Kevitch","pop",5,0.522,208744
"4746",2019,48,"World's on Fire","Superheart","pop",5,0.00445,274351
"4747",2019,44,"Changed","Henry Park","pop",8,0.304,253792
"4748",2020,50,"Long Time Coming","Caitlyn Smith","pop",7,0.0976,204360
"4749",2020,57,"Kindergarten","chloe moriondo","pop",7,0.548,145625
"4750",2020,58,"Radical - Edit","Amtrac","pop",6,0.112,237978
"4751",2020,52,"VICTIM OF A SYSTEM","RAT BOY","pop",10,0.00435,187630
"4752",2020,48,"MMXX","Royal & the Serpent","pop",10,0.187,138909
"4753",2020,52,"Hallucinations - Acoustic","PVRIS","pop",11,0.841,272366
"4754",2020,50,"Cyclone","Trove","pop",5,0.0783,204946
"4755",2020,57,"So Predictable","Set It Off","pop",5,0.11,181332
"4756",2020,55,"backup","guardin","pop",0,0.831,165015
"4757",2020,49,"The Good Life","Devon Gilfillian","pop",11,0.33,245080
"4758",2020,49,"You Love It!","ripmattblack","pop",5,0.201,173195
"4759",2020,48,"Outside Inside","EDEN KAI","pop",1,0.189,173667
"4760",2020,9,"Swing (feat. Allday)","Sofi Tukker","pop",5,0.0159,179279
"4761",2020,49,"On the Back of Your Neck","Cienfue","pop",9,0.1,253444
"4762",2020,40,"Still Alive - Cruise Control Remix","A R I Z O N A","pop",2,0.0192,215967
"4763",2020,47,"Go to Sleep Little Baby","Niykee Heaton","pop",10,0.72,164153
"4764",2020,47,"Don't Miss Me? - UNKLFNKL Remix","Marianas Trench","pop",2,0.047,207500
"4765",2020,47,"U DO U","Yung Scuff","pop",11,0.121,154259
"4766",2020,44,"2025","Bohdi","pop",0,0.217,209250
"4767",2020,34,"Nowhere","Gavin Haley","pop",6,0.938,155821
"4768",2020,48,"Hard","Noah Neiman","pop",9,0.11,170400
"4769",2020,51,"Lonely","Walk Off the Earth","pop",1,0.399,162442
"4770",2020,50,"The New Insane","COUNTERFEIT.","pop",6,0.000209,172453
"4771",2020,55,"Rich & Sad","PLVTINUM","pop",8,0.0802,164615
"4772",2020,52,"Cloud 9","Beach Bunny","pop",4,0.00167,147351
"4773",2020,48,"New York","Jake Isaac","pop",0,0.827,201883
"4774",2020,46,"Forever","Jacquie","pop",4,0.481,222276
"4775",2020,68,"me & ur ghost","blackbear","pop",7,0.0696,200400
"4776",2020,49,"Answer to Love","Dexter","pop",9,0.345,159986
"4777",2019,44,"Good Ol' Days","Elijah Midjord","pop",10,0.916,319018
"4778",2020,63,"Bikini Porn","Tove Lo","pop",9,0.0839,162947
"4779",2020,45,"Is She","Tori Templet","pop",9,0.268,190772
"4780",2019,52,"All The Fucking Time - Acoustic","Loote","pop",6,0.731,149974
"4781",2020,49,"Beautiful Stranger","Marcus King","pop",4,0.837,247547
"4782",2020,46,"melancholyism.","Super Whatevr","pop",0,0.0357,188107
"4783",2019,37,"Me Time","Brooke","pop",11,0.446,168424
"4784",2019,47,"Just Say It out Loud","Gamma Skies","pop",8,0.796,203238
"4785",2020,54,"Youuu","COIN","pop",2,0.0029,235267
"4786",2019,47,"You Won’t Answer My Phone Calls but I Bet You’ll Listen to This Song so I Guess This Is the Only Way to Talk to You","Adam Jensen","pop",10,0.699,186120
"4787",2020,49,"But I Like It","Lauren Sanderson","pop",2,0.293,149692
"4788",2020,49,"Sweaters","Blanks","pop",6,0.225,177848
"4789",2020,41,"So Wrong","Jae Jin","pop",1,0.779,200904
"4790",2019,38,"Someday","Ed Whicher","pop",2,0.536,192340
"4791",2016,49,"Stranger","MOTHXR","pop",8,0.0117,195000
"4792",2020,40,"Broken Hearted","Mattia Pironti","pop",5,0.27,177731
"4793",2019,50,"Apple Pie","Lizzy McAlpine","pop",10,0.846,259167
"4794",2019,38,"Free","Matt Walden","pop",9,0.564,204629
"4795",2020,41,"Never Loved You","Evie Clair","pop",4,0.691,206102
"4796",2019,41,"Promises","All Harlem Music","pop",10,0.111,191250
"4797",2020,42,"Building Chemistry","Cody Francis","pop",1,0.305,193625
"4798",2019,38,"Thousand Lakes","Miki Ratsula","pop",9,0.0332,160941
"4799",2019,41,"Pull","The Summercamp","pop",10,0.0375,235639
"4800",2019,65,"Happiest Year","Jaymes Young","pop",1,0.885,228443
"4801",2015,73,"Roses","The Chainsmokers","pop",4,0.0435,226739
"4802",2015,68,"Same Old Love","Selena Gomez","pop",11,0.0223,229080
"4803",2015,5,"Crystals","Of Monsters and Men","pop",0,0.00228,243520
"4804",2015,4,"Wolves Without Teeth","Of Monsters and Men","pop",11,0.00117,232973
"4805",2015,4,"Empire","Of Monsters and Men","pop",0,0.000517,260413
"4806",2015,3,"Black Water","Of Monsters and Men","pop",0,0.00199,253293
"4807",2015,4,"We Sink","Of Monsters and Men","pop",11,0.00311,261880
"4808",2015,0,"Winter Sound - Bonus Track","Of Monsters and Men","pop",7,0.000644,220840
"4809",2012,61,"King And Lionheart","Of Monsters and Men","pop",3,0.104,273853
"4810",2012,75,"Little Talks","Of Monsters and Men","pop",1,0.0206,266600
"4811",2016,2,"Try Everything - From ""Zootopia"" Soundtrack","Shakira","pop",1,0.024,196707
"4812",2014,9,"Shut Up and Dance","WALK THE MOON","pop",1,0.00607,197720
"4813",2014,72,"Rather Be (feat. Jess Glynne)","Clean Bandit","pop",11,0.162,227833
"4814",2015,76,"My House","Flo Rida","pop",7,0.0215,192191
"4815",2015,10,"Cake By The Ocean","DNCE","pop",4,0.147,218440
"4816",2016,81,"Don't Let Me Down","The Chainsmokers","pop",11,0.157,208373
"4817",2015,11,"Sit Still, Look Pretty","Daya","pop",2,0.12,200717
"4818",2015,5,"Hide Away","Daya","pop",11,0.222,192381
"4819",2015,83,"Stressed Out","Twenty One Pilots","pop",4,0.0462,202333
"4820",2015,69,"My Shot","Lin-Manuel Miranda","pop",8,0.15,333154
"4821",2015,68,"The Schuyler Sisters","Renée Elise Goldsberry","pop",2,0.186,186543
"4822",2015,65,"Right Hand Man","Lin-Manuel Miranda","pop",8,0.177,321697
"4823",2015,66,"Non-Stop","Leslie Odom Jr.","pop",6,0.211,385438
"4824",2015,64,"The Room Where It Happens","Leslie Odom Jr.","pop",4,0.27,318215
"4825",2013,45,"Shine Your Way","Alan Silvestri","pop",1,0.00796,206080
"4826",2013,50,"Tao Lang","Loonie","pop",1,0.243,255387
"4827",2016,81,"Heathens","Twenty One Pilots","pop",4,0.0841,195920
"4828",2015,73,"Scars To Your Beautiful","Alessia Cara","pop",0,0.0285,230227
"4829",2016,79,"This Is What You Came For","Calvin Harris","pop",9,0.199,222160
"4830",2016,13,"Treat You Better","Shawn Mendes","pop",10,0.128,187973
"4831",2016,7,"Millionaire (feat. Nelly) - Alan Walker Remix","Cash Cash","pop",5,0.0186,189338
"4832",2016,79,"Side To Side","Ariana Grande","pop",6,0.0513,226160
"4833",2016,71,"Hymn for the Weekend - Seeb Remix","Coldplay","pop",0,0.00868,212647
"4834",2012,14,"It's Time","Imagine Dragons","pop",2,0.0168,237987
"4835",2014,16,"Best Day Of My Life","American Authors","pop",2,0.0625,194240
"4836",2016,8,"This Girl (Kungs Vs. Cookin' On 3 Burners)","Kungs","pop",3,0.0865,195561
"4837",2015,0,"Every Little Beat (feat. Allie Crystal)","Anthem Academy","pop",9,0.0455,193829
"4838",2016,0,"Love Myself","Hailee Steinfeld","pop",0,0.00277,218747
"4839",2015,44,"Run","Delta Rae","pop",2,0.178,178160
"4840",2015,19,"Sirens","Woodlock","pop",6,0.0632,234787
"4841",2015,33,"Catch","Dresses","pop",10,0.29,231121
"4842",2016,43,"Take It All","Sawyer Fredericks","pop",5,0.00689,220973
"4843",2015,30,"Breaking Free","Built By Titan","pop",0,0.0724,283065
"4844",2015,38,"Settle Down","Gentle Bones","pop",4,0.272,220480
"4845",2015,33,"Forever on Your Side (feat. Kina Grannis)","Imaginary Future","pop",9,0.00462,242627
"4846",2015,45,"Home We'll Go","Walk Off the Earth","pop",7,0.195,189133
"4847",2011,34,"Shark in the Water","The Cocktails","pop",4,0.59,183449
"4848",2016,0,"Wild + Free","Andrew Simple","pop",9,0.00985,154933
"4849",2015,42,"Looking Up","SafetySuit","pop",0,0.00272,194025
"4850",2015,5,"Where You Wanna Be","Charles William","pop",11,0.00334,238816
"4851",2015,9,"Back to You","WILD","pop",0,0.0897,195000
"4852",2016,8,"Spirits","The Strumbellas","pop",0,0.169,203653
"4853",2016,63,"The Sound","The 1975","pop",0,0.0875,248880
"4854",2015,54,"The Emotion","BØRNS","pop",11,0.212,224787
"4855",2016,64,"Stand By You","Rachel Platten","pop",9,0.146,219000
"4856",2016,50,"Life's What You Make It","Graham Colton","pop",7,0.371,186109
"4857",2015,0,"Secrets","Jacob Whitesides","pop",0,0.0294,254853
"4858",2016,70,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")","P!nk","pop",7,0.0114,215414
"4859",2015,81,"Ride","Twenty One Pilots","pop",6,0.00835,214507
"4860",2015,13,"A Room of Her Own (TS Version)","Like Swimming","pop",0,0.0863,214508
"4861",2015,1,"Monster Lead Me Home","Sara Hartman","pop",0,0.208,237395
"4862",2014,30,"Safe Place to Land","Christian Burghardt","pop",10,0.0809,236453
"4863",2016,17,"Dream Girl","Wolfside","pop",1,0.000545,241557
"4864",2014,27,"Revolution","Catey Shaw","pop",10,0.0148,246626
"4865",2015,0,"Sugar, You","Oh Honey","pop",9,0.027,212053
"4866",2016,50,"While My Guitar Gently Weeps","Regina Spektor","pop",11,0.237,323787
"4867",2015,0,"W.A.L","Valley","pop",11,0.563,222147
"4868",2014,0,"Tears","The Tragic Thrills","pop",1,0.000189,211732
"4869",2015,36,"Into The Wild","Connell Cruise","pop",11,0.00145,195227
"4870",2014,60,"Celeste","Ezra Vine","pop",1,0.0299,203310
